algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
td3,1,775000,77.5,112.5,0.5,0.5,76.0,0.020921152654039238,0.020921152654039238
td3,1,800000,80.0,116.31666666666666,0.4,0.4,78.0,0.02104274043557652,0.02104274043557652
td3,1,825000,82.5,120.16666666666667,0.5,0.5,79.8,0.022435208692317115,0.022435208692317115
td3,1,850000,85.0,124.0,0.8,0.8,76.0,0.023160533959375312,0.01921160052074175
td3,1,875000,87.5,127.88333333333334,0.9,0.9,80.22222222222223,0.013582739279170582,0.012330525590019615
td3,1,900000,90.0,131.71666666666667,0.5,0.5,78.0,0.01641073373553788,0.01641073373553788
td3,1,925000,92.5,135.55,0.8,0.8,76.75,0.017579125373522925,0.012087614978124498
td3,1,950000,95.0,139.4,0.2,0.2,57.0,0.03845299829320463,0.030348481488273227
td3,1,975000,97.5,143.28333333333333,0.3,0.3,68.33333333333333,0.030792534683929607,0.029088094209452853
td3,1,1000000,100.0,147.16666666666666,0.7,0.7,75.85714285714286,0.01839683813276814,0.014941774901102984
td3,2,25000,2.5,1.9833333333333334,0.0,0.0,,0.2302433179480333,0.22687411596762316
td3,2,50000,5.0,5.366666666666666,0.0,0.0,,0.2302848152178376,0.2175813113582874
td3,2,75000,7.5,8.633333333333333,0.0,0.0,,0.24975233050190307,0.2267573791253965
td3,2,100000,10.0,12.083333333333334,0.0,0.0,,0.19573494231391061,0.18215110396538706
td3,2,125000,12.5,15.666666666666666,0.0,0.0,,0.14348461236015914,0.1365888160064585
td3,2,150000,15.0,19.233333333333334,0.1,0.1,100.0,0.1023900994266812,0.0872672759772147
td3,2,175000,17.5,22.8,0.2,0.2,67.5,0.08303550455638906,0.0827145885263268
td3,2,200000,20.0,26.35,0.2,0.2,95.0,0.04619209474145784,0.04619120154886895
td3,2,225000,22.5,29.95,0.2,0.2,84.0,0.08970991848369908,0.08509125966578376
td3,2,250000,25.0,33.55,0.0,0.0,,0.11515514441750355,0.11515514441750355
td3,2,275000,27.5,37.15833333333333,0.1,0.1,79.0,0.06955474093197729,0.06953930887242972
td3,2,300000,30.0,40.81666666666667,0.0,0.0,,0.07588698608510311,0.07588698608510311
td3,2,325000,32.5,44.45,0.2,0.2,86.0,0.032886376537374036,0.03287659138569078
td3,2,350000,35.0,48.11666666666667,0.0,0.0,,0.10285154009727918,0.10285154009727918
td3,2,375000,37.5,51.8,0.0,0.0,,0.13707509086757177,0.13707509086757177
td3,2,400000,40.0,55.46666666666667,0.0,0.0,,0.07888564986908743,0.07888564986908743
td3,2,425000,42.5,59.21666666666667,0.0,0.0,,0.08171118869844765,0.08171118869844765
td3,2,450000,45.0,62.95,0.2,0.2,71.5,0.07078494660694866,0.04931112544764939
td3,2,475000,47.5,66.71666666666667,0.8,0.8,70.25,0.022880251049231234,0.01805761397417557
td3,2,500000,50.0,70.48333333333333,0.1,0.1,100.0,0.06419179475848455,0.05459618541658658
td3,2,525000,52.5,74.3,0.7,0.7,83.28571428571429,0.030350276066151184,0.030350276066151184
td3,2,550000,55.0,78.06666666666666,0.1,0.1,68.0,0.03321761325035462,0.03311781775155469
td3,2,575000,57.5,81.85,0.0,0.0,,0.033333334955468086,0.03160467328096238
td3,2,600000,60.0,85.66666666666667,0.5,0.5,88.0,0.041890192180262666,0.039142766085408155
td3,2,625000,62.5,89.46666666666667,1.0,1.0,76.5,0.024863135229128114,0.0074587663871055684
td3,2,650000,65.0,93.26666666666667,0.8,0.8,87.375,0.014484688069742225,0.011883204399534877
td3,2,675000,67.5,97.11666666666666,0.7,0.7,80.57142857142857,0.016472016586138522,0.016472016586138522
td3,2,700000,70.0,100.95,0.0,0.0,,0.046132303083754156,0.046132303083754156
td3,2,725000,72.5,104.76666666666667,0.0,0.0,,0.027262507804996283,0.027262507804996283
td3,2,750000,75.0,108.61666666666666,0.0,0.0,,0.038583264560956294,0.038583264560956294
td3,2,775000,77.5,112.5,0.0,0.0,,0.03166655207486689,0.03166655207486689
td3,2,800000,80.0,116.31666666666666,0.0,0.0,,0.04750746940676746,0.04750746940676746
td3,2,825000,82.5,120.16666666666667,0.4,0.4,87.75,0.020154777573351497,0.020154777573351497
td3,2,850000,85.0,123.98333333333333,0.5,0.5,83.4,0.02265382896450524,0.02265382896450524
td3,2,875000,87.5,127.86666666666666,0.0,0.0,,0.037709998530036835,0.037709998530036835
td3,2,900000,90.0,131.71666666666667,0.1,0.1,50.0,0.04842592235855422,0.04818249143993743
td3,2,925000,92.5,135.55,0.2,0.2,82.0,0.0360732308188464,0.0360732308188464
td3,2,950000,95.0,139.41666666666666,0.0,0.0,,0.03166196103079249,0.03166196103079249
td3,2,975000,97.5,143.28333333333333,0.0,0.0,,0.03315134047365661,0.03315134047365661
