algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
td3,2,25000,2.5,2.0,0.0,0.0,,0.24393845948026377,0.22461650160519606
td3,2,50000,5.0,5.316666666666666,0.0,0.0,,0.20122709139118378,0.1934635746445709
td3,2,75000,7.5,8.6,0.0,0.0,,0.21518151713542424,0.19938223959890652
td3,2,100000,10.0,12.133333333333333,0.0,0.0,,0.21965557527815083,0.2060904481027071
td3,2,125000,12.5,15.866666666666667,0.0,0.0,,0.17129543239240724,0.1672042774960957
td3,2,150000,15.0,19.666666666666668,0.0,0.0,,0.19182343269548174,0.17777829578501647
td3,2,175000,17.5,23.383333333333333,0.0,0.0,,0.18031919075416833,0.17645033631865142
td3,2,200000,20.0,27.05,0.0,0.0,,0.14923727925787098,0.14387896479739332
td3,2,225000,22.5,30.666666666666668,0.0,0.0,,0.12205649505788285,0.12205435779267719
td3,2,250000,25.0,34.35,0.0,0.0,,0.1123829490297624,0.11003522162025321
td3,2,275000,27.5,37.983333333333334,0.0,0.0,,0.1110451678210107,0.10792180864140585
td3,2,300000,30.0,41.68333333333333,0.0,0.0,,0.08357167202303176,0.08173873344903901
td3,2,325000,32.5,45.36666666666667,0.0,0.0,,0.09304771480047062,0.09301672420303514
td3,2,350000,35.0,49.1,0.0,0.0,,0.09581164736689245,0.09581164736689245
td3,2,375000,37.5,52.86666666666667,0.0,0.0,,0.11349921095345798,0.11333754781798286
td3,2,400000,40.0,56.61666666666667,0.0,0.0,,0.06615455387621266,0.06615455387621266
td3,2,425000,42.5,60.38333333333333,0.0,0.0,,0.12296825703316139,0.12267800992864301
td3,2,450000,45.0,64.2,0.0,0.0,,0.10744790596447265,0.10722632944930974
td3,2,475000,47.5,68.0,0.0,0.0,,0.07036477608686273,0.07036477608686273
td3,2,500000,50.0,71.8,0.0,0.0,,0.06461539723138413,0.06461539723138413
td3,2,525000,52.5,75.61666666666666,0.0,0.0,,0.08390035932837096,0.08390035932837096
td3,2,550000,55.0,79.43333333333334,0.0,0.0,,0.1049941437507329,0.10487284169499878
td3,2,575000,57.5,83.28333333333333,0.0,0.0,,0.10899900208767513,0.1015914692089233
td3,2,600000,60.0,87.16666666666667,0.0,0.0,,0.07318620737022669,0.0730943436957196
td3,2,625000,62.5,90.98333333333333,0.0,0.0,,0.0757714396467283,0.0757714396467283
td3,2,650000,65.0,94.81666666666666,0.0,0.0,,0.06510778573589447,0.06510778573589447
td3,2,675000,67.5,98.65,0.0,0.0,,0.0727906379223694,0.0727906379223694
td3,2,700000,70.0,102.5,0.0,0.0,,0.0778684333931405,0.07719926392668278
td3,2,725000,72.5,106.36666666666666,0.0,0.0,,0.07691755955509381,0.07691755955509381
td3,2,750000,75.0,110.25,0.0,0.0,,0.0666341079168499,0.06634706951138356
td3,2,775000,77.5,114.125,0.0,0.0,,0.08565128781220542,0.08565128781220542
td3,2,800000,80.0,118.0,0.0,0.0,,0.05859194069399746,0.058104663531524825
td3,2,825000,82.5,121.88333333333334,0.0,0.0,,0.055662529882036973,0.055662529882036973
td3,2,850000,85.0,125.8,0.0,0.0,,0.05598796404666869,0.05576757071061874
td3,2,875000,87.5,129.68333333333334,0.0,0.0,,0.05993001727207994,0.05705157846921022
td3,2,900000,90.0,133.56666666666666,0.0,0.0,,0.05719466503107935,0.055158454581997175
td3,2,925000,92.5,137.48333333333332,0.0,0.0,,0.058049733310203945,0.05804187004518664
td3,2,950000,95.0,141.4,0.0,0.0,,0.055246548093334,0.05468586101650733
td3,2,975000,97.5,145.3,0.0,0.0,,0.06165864377133003,0.060744656775699214
td3,2,1000000,100.0,149.06666666666666,0.0,0.0,,0.05128693967025526,0.05035650035165803
sac,0,25000,2.5,2.425,0.0,0.0,,0.25695907066830864,0.2258829054175059
sac,0,50000,5.0,6.383333333333334,0.0,0.0,,0.2208666145195531,0.20799498037183728
